Namespace(batch_size=512, dataset='CMAPSS/FD003', dump_dir='dump/CMAPSS/FD003/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_7', model='bayesian_conv2_pool2', model_path='log/CMAPSS/FD003/min-max/bayesian_conv2_pool2/bayesian_conv2_pool2_7/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 7546
use_cuda: True
Dataset: CMAPSS/FD003
Restoring BayesianConv2Pool2...
Done.
**** start time: 2019-10-01 02:00:50.435418 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1             [-1, 8, 26, 1]           1,120
           Sigmoid-2             [-1, 8, 26, 1]               0
         AvgPool2d-3             [-1, 8, 13, 1]               0
    BayesianConv2d-4            [-1, 14, 12, 1]             448
           Sigmoid-5            [-1, 14, 12, 1]               0
         AvgPool2d-6             [-1, 14, 6, 1]               0
           Flatten-7                   [-1, 84]               0
    BayesianLinear-8                    [-1, 1]             168
          Softplus-9                    [-1, 1]               0
================================================================
Total params: 1,736
Trainable params: 1,736
Non-trainable params: 0
________________________________________________________________
2019-10-01 02:00:50.444879
ground truth | pred +/- std:
67.00 | 114.89 +/- 1.39
115.00 | 119.39 +/- 1.13
93.00 | 86.03 +/- 1.25
123.00 | 118.83 +/- 1.31
8.00 | 19.31 +/- 0.87
86.00 | 68.56 +/- 1.32
128.00 | 120.72 +/- 1.28
40.00 | 86.71 +/- 1.33
71.00 | 85.84 +/- 1.52
58.00 | 58.23 +/- 1.33
128.00 | 100.87 +/- 1.44
65.00 | 94.50 +/- 1.33
51.00 | 85.36 +/- 1.30
27.00 | 78.08 +/- 1.24
124.00 | 118.41 +/- 1.28
120.00 | 115.77 +/- 1.33
137.00 | 114.23 +/- 1.37
99.00 | 104.20 +/- 1.38
20.00 | 22.69 +/- 0.99
11.00 | 20.95 +/- 1.06
45.00 | 66.72 +/- 1.49
115.00 | 102.56 +/- 1.31
115.00 | 84.80 +/- 1.38
89.00 | 73.73 +/- 1.70
63.00 | 104.28 +/- 1.23
44.00 | 58.17 +/- 1.39
66.00 | 91.05 +/- 1.37
81.00 | 99.56 +/- 1.39
144.00 | 120.18 +/- 1.24
137.00 | 120.89 +/- 1.18
88.00 | 87.40 +/- 1.31
100.00 | 117.31 +/- 1.34
69.00 | 79.32 +/- 1.13
145.00 | 105.14 +/- 1.28
92.00 | 88.91 +/- 1.50
78.00 | 107.13 +/- 1.23
18.00 | 29.67 +/- 0.97
56.00 | 121.51 +/- 1.18
129.00 | 121.57 +/- 1.28
115.00 | 102.37 +/- 1.44
117.00 | 110.92 +/- 1.55
120.00 | 109.46 +/- 1.27
41.00 | 31.03 +/- 1.14
133.00 | 122.75 +/- 1.25
41.00 | 97.96 +/- 1.69
6.00 | 24.21 +/- 0.96
7.00 | 26.21 +/- 1.03
18.00 | 33.92 +/- 1.03
51.00 | 47.60 +/- 1.30
55.00 | 56.85 +/- 1.24
71.00 | 79.03 +/- 1.32
101.00 | 121.81 +/- 1.13
58.00 | 105.35 +/- 1.52
31.00 | 29.10 +/- 1.05
79.00 | 74.98 +/- 1.73
9.00 | 17.66 +/- 1.05
17.00 | 17.89 +/- 0.93
111.00 | 119.07 +/- 1.02
49.00 | 40.91 +/- 1.03
56.00 | 105.70 +/- 1.40
104.00 | 105.85 +/- 1.58
113.00 | 62.91 +/- 1.22
135.00 | 121.44 +/- 1.03
117.00 | 120.92 +/- 1.18
87.00 | 111.35 +/- 1.35
15.00 | 48.89 +/- 1.19
25.00 | 18.87 +/- 0.98
55.00 | 45.35 +/- 1.20
131.00 | 120.22 +/- 1.14
55.00 | 40.48 +/- 1.26
45.00 | 77.11 +/- 1.47
11.00 | 64.16 +/- 1.39
103.00 | 121.55 +/- 1.18
77.00 | 69.78 +/- 1.20
55.00 | 88.92 +/- 1.23
10.00 | 18.38 +/- 1.05
56.00 | 79.17 +/- 1.36
127.00 | 114.86 +/- 1.20
14.00 | 20.53 +/- 0.98
68.00 | 66.82 +/- 1.44
88.00 | 107.59 +/- 1.48
87.00 | 114.10 +/- 1.26
8.00 | 19.19 +/- 0.97
22.00 | 60.58 +/- 1.28
55.00 | 64.84 +/- 1.14
87.00 | 106.42 +/- 1.25
85.00 | 116.70 +/- 1.27
78.00 | 57.74 +/- 1.25
108.00 | 118.42 +/- 1.27
144.00 | 119.06 +/- 1.24
119.00 | 119.92 +/- 1.10
99.00 | 111.98 +/- 1.49
145.00 | 116.95 +/- 1.32
87.00 | 78.79 +/- 1.29
28.00 | 34.04 +/- 1.07
136.00 | 111.02 +/- 1.26
27.00 | 26.92 +/- 1.08
132.00 | 118.86 +/- 1.26
28.00 | 32.81 +/- 1.21
35.00 | 31.90 +/- 1.11
eval mean loss: 263.45
eval rmse: 22.95
eval mae: 17.60
eval score: 2403.56
epistemic: 1.61
epoch: 249
ground truth std: 41.40
pred std: 35.01
eval time: 0:00:01.904124
**** end time: 2019-10-01 02:00:52.349203 ****
