Namespace(batch_size=512, dataset='CMAPSS/FD002', dump_dir='dump/CMAPSS/FD002/min-max/frequentist_conv2_pool2/frequentist_conv2_pool2_8', model='frequentist_conv2_pool2', model_path='log/CMAPSS/FD002/min-max/frequentist_conv2_pool2/frequentist_conv2_pool2_8/checkpoint.pth.tar', normalization='min-max', num_mc=1)
pid: 6173
use_cuda: True
Dataset: CMAPSS/FD002
Restoring FrequentistConv2Pool2...
Done.
**** start time: 2019-10-01 01:49:26.372775 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
            Conv2d-1            [-1, 8, 16, 11]             560
           Sigmoid-2            [-1, 8, 16, 11]               0
         AvgPool2d-3             [-1, 8, 8, 11]               0
            Conv2d-4            [-1, 14, 7, 11]             224
           Sigmoid-5            [-1, 14, 7, 11]               0
         AvgPool2d-6            [-1, 14, 3, 11]               0
           Flatten-7                  [-1, 462]               0
            Linear-8                    [-1, 1]             462
================================================================
Total params: 1,246
Trainable params: 1,246
Non-trainable params: 0
________________________________________________________________
2019-10-01 01:49:26.378060
ground truth | pred +/- std:
18.00 | 13.39 +/- 0.00
97.00 | 91.66 +/- 0.00
97.00 | 88.95 +/- 0.00
151.00 | 131.66 +/- 0.00
148.00 | 115.56 +/- 0.00
94.00 | 92.90 +/- 0.00
56.00 | 74.10 +/- 0.00
134.00 | 109.03 +/- 0.00
35.00 | 67.19 +/- 0.00
120.00 | 116.73 +/- 0.00
23.00 | 31.84 +/- 0.00
101.00 | 92.01 +/- 0.00
79.00 | 68.80 +/- 0.00
13.00 | 33.83 +/- 0.00
55.00 | 58.49 +/- 0.00
39.00 | 23.60 +/- 0.00
13.00 | 44.29 +/- 0.00
39.00 | 63.37 +/- 0.00
79.00 | 95.06 +/- 0.00
43.00 | 66.93 +/- 0.00
14.00 | 1.55 +/- 0.00
97.00 | 66.05 +/- 0.00
59.00 | 104.02 +/- 0.00
14.00 | 10.20 +/- 0.00
108.00 | 101.09 +/- 0.00
8.00 | 21.88 +/- 0.00
99.00 | 93.53 +/- 0.00
10.00 | 12.86 +/- 0.00
43.00 | 70.36 +/- 0.00
8.00 | 12.78 +/- 0.00
78.00 | 68.61 +/- 0.00
57.00 | 82.39 +/- 0.00
134.00 | 116.60 +/- 0.00
110.00 | 65.84 +/- 0.00
142.00 | 115.54 +/- 0.00
180.00 | 111.71 +/- 0.00
161.00 | 98.14 +/- 0.00
126.00 | 83.14 +/- 0.00
167.00 | 122.29 +/- 0.00
192.00 | 112.41 +/- 0.00
115.00 | 111.88 +/- 0.00
75.00 | 112.34 +/- 0.00
88.00 | 89.93 +/- 0.00
142.00 | 92.18 +/- 0.00
63.00 | 96.11 +/- 0.00
37.00 | 26.96 +/- 0.00
86.00 | 123.18 +/- 0.00
122.00 | 108.53 +/- 0.00
19.00 | 22.17 +/- 0.00
80.00 | 64.99 +/- 0.00
188.00 | 108.47 +/- 0.00
155.00 | 109.58 +/- 0.00
155.00 | 113.39 +/- 0.00
14.00 | 34.17 +/- 0.00
111.00 | 112.39 +/- 0.00
116.00 | 114.97 +/- 0.00
120.00 | 99.30 +/- 0.00
152.00 | 135.17 +/- 0.00
98.00 | 98.85 +/- 0.00
139.00 | 97.74 +/- 0.00
53.00 | 48.59 +/- 0.00
48.00 | 34.02 +/- 0.00
173.00 | 122.30 +/- 0.00
13.00 | 8.44 +/- 0.00
55.00 | 41.38 +/- 0.00
34.00 | 34.00 +/- 0.00
141.00 | 117.50 +/- 0.00
14.00 | 14.21 +/- 0.00
17.00 | 8.43 +/- 0.00
97.00 | 81.56 +/- 0.00
88.00 | 77.65 +/- 0.00
83.00 | 110.71 +/- 0.00
106.00 | 105.16 +/- 0.00
183.00 | 100.35 +/- 0.00
158.00 | 99.87 +/- 0.00
15.00 | 28.28 +/- 0.00
81.00 | 90.79 +/- 0.00
172.00 | 116.74 +/- 0.00
15.00 | 42.46 +/- 0.00
146.00 | 95.83 +/- 0.00
148.00 | 129.16 +/- 0.00
191.00 | 89.70 +/- 0.00
9.00 | 4.97 +/- 0.00
