Namespace(batch_size=512, dataset='CMAPSS/FD004', dump_dir='dump/CMAPSS/FD004/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_0.50/bayesian_conv5_dense1_0.50_4', model='bayesian_conv5_dense1', model_path='log/CMAPSS/FD004/min-max/bayesian_conv5_dense1/bayesian_conv5_dense1_0.50/bayesian_conv5_dense1_0.50_4/checkpoint.pth.tar', normalization='min-max', num_mc=150)
pid: 6191
use_cuda: True
Dataset: CMAPSS/FD004
Restoring BayesianConv5Dense1...
Done.
**** start time: 2019-09-26 13:19:26.380682 ****
________________________________________________________________
        Layer (type)               Output Shape         Param #
================================================================
    BayesianConv2d-1           [-1, 10, 16, 24]             200
           Sigmoid-2           [-1, 10, 16, 24]               0
    BayesianConv2d-3           [-1, 10, 15, 24]           2,000
           Sigmoid-4           [-1, 10, 15, 24]               0
    BayesianConv2d-5           [-1, 10, 16, 24]           2,000
           Sigmoid-6           [-1, 10, 16, 24]               0
    BayesianConv2d-7           [-1, 10, 15, 24]           2,000
           Sigmoid-8           [-1, 10, 15, 24]               0
    BayesianConv2d-9            [-1, 1, 15, 24]              60
         Softplus-10            [-1, 1, 15, 24]               0
          Flatten-11                  [-1, 360]               0
   BayesianLinear-12                  [-1, 100]          72,000
         Softplus-13                  [-1, 100]               0
   BayesianLinear-14                    [-1, 1]             200
         Softplus-15                    [-1, 1]               0
================================================================
Total params: 78,460
Trainable params: 78,460
Non-trainable params: 0
________________________________________________________________
2019-09-26 13:19:26.397080
ground truth | pred +/- std:
39.00 | 32.59 +/- 3.24
157.00 | 115.42 +/- 2.19
97.00 | 103.82 +/- 2.16
194.00 | 122.07 +/- 1.12
189.00 | 128.81 +/- 1.19
8.00 | 10.22 +/- 2.93
89.00 | 108.62 +/- 2.48
75.00 | 106.77 +/- 1.59
78.00 | 95.81 +/- 2.53
151.00 | 92.89 +/- 2.95
107.00 | 75.22 +/- 2.66
17.00 | 0.54 +/- 1.16
133.00 | 104.32 +/- 2.16
166.00 | 118.63 +/- 1.15
22.00 | 4.37 +/- 2.73
109.00 | 81.78 +/- 2.16
91.00 | 92.72 +/- 2.45
126.00 | 86.72 +/- 2.88
96.00 | 94.91 +/- 3.07
34.00 | 36.42 +/- 3.59
11.00 | 22.97 +/- 4.11
104.00 | 95.20 +/- 2.72
88.00 | 100.45 +/- 2.77
176.00 | 115.07 +/- 1.66
78.00 | 116.68 +/- 1.50
88.00 | 111.55 +/- 1.31
46.00 | 46.32 +/- 3.45
101.00 | 89.98 +/- 3.47
46.00 | 60.14 +/- 2.87
7.00 | 20.49 +/- 3.37
118.00 | 122.14 +/- 1.46
18.00 | 5.57 +/- 3.15
154.00 | 124.54 +/- 1.29
145.00 | 108.65 +/- 1.55
151.00 | 132.03 +/- 1.21
96.00 | 106.95 +/- 1.87
66.00 | 68.62 +/- 3.00
116.00 | 113.67 +/- 1.33
107.00 | 115.31 +/- 1.68
74.00 | 108.55 +/- 1.52
142.00 | 113.83 +/- 1.47
76.00 | 96.43 +/- 2.72
